
========================================================================
RUN STARTED  2026-07-02 09:35:25
site_pipeline.py https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure/
========================================================================

[09:35:25 +0s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] === 0 crawl site ===
[09:46:03 +10m 37s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 15/38
[09:46:13 +10m 47s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Model call failed on https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure, chunk 15: Cannot connect to host api.cloudflare.com:443 ssl:default [Temporary failure in name resolution]
[09:46:13 +10m 47s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 16/38
[09:46:23 +10m 57s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Model call failed on https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure, chunk 16: Cannot connect to host api.cloudflare.com:443 ssl:default [Temporary failure in name resolution]
[09:46:23 +10m 57s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 17/38
[09:46:33 +11m 7s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Model call failed on https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure, chunk 17: Cannot connect to host api.cloudflare.com:443 ssl:default [Temporary failure in name resolution]
[09:46:33 +11m 7s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 18/38
[09:46:43 +11m 17s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Model call failed on https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure, chunk 18: Cannot connect to host api.cloudflare.com:443 ssl:default [Temporary failure in name resolution]
[09:46:43 +11m 17s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 19/38
[09:46:53 +11m 27s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Model call failed on https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure, chunk 19: Cannot connect to host api.cloudflare.com:443 ssl:default [Temporary failure in name resolution]
[09:46:53 +11m 27s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 20/38
[09:47:03 +11m 37s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Model call failed on https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure, chunk 20: Cannot connect to host api.cloudflare.com:443 ssl:default [Temporary failure in name resolution]
[09:47:03 +11m 37s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 21/38
[09:47:13 +11m 48s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Model call failed on https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure, chunk 21: Cannot connect to host api.cloudflare.com:443 ssl:default [Temporary failure in name resolution]
[09:47:13 +11m 48s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 22/38
[09:47:23 +11m 58s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Model call failed on https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure, chunk 22: Cannot connect to host api.cloudflare.com:443 ssl:default [Temporary failure in name resolution]
[09:47:23 +11m 58s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 23/38
[09:47:33 +12m 8s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Model call failed on https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure, chunk 23: Cannot connect to host api.cloudflare.com:443 ssl:default [Temporary failure in name resolution]
[09:47:33 +12m 8s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Extracting interactions: https://thequantuminsider.com/2024/04/11/hold-march-27-9-a-m-et-softbank-telecom-successfully-uses-sandboxaqs-aqtive-guard-to-identify-undetected-security-vulnerabilities-in-existing-it-infrastructure (1/1), chunk 27/38
[09:47:43 +12m 17s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Saved 3_interaction_results.json with 1 extracted interactions.

[09:47:44 +12m 19s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] === 4 clean interactions ===
[09:47:44 +12m 19s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Saved 4_edges.json with 0 cleaned interactions.

[09:47:44 +12m 19s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] === 5 helix enrichment ===
[09:47:44 +12m 19s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Wrote 5_nodes.json (11 actors)
[09:47:44 +12m 19s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Wrote 5_edges.json (0 interactions)
[09:47:44 +12m 19s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Actor helix counts: {'Academia': 1, 'Civil Society': 1, 'Government': 3, 'Industry': 5, 'Unknown': 1}
[09:47:44 +12m 19s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Functional-space counts: {}

[09:47:44 +12m 19s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] === 6 network visualisation ===
[09:47:45 +12m 20s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Wrote quantum_network.html
[09:47:45 +12m 20s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Nodes: 11
[09:47:45 +12m 20s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Edges: 0

[09:47:45 +12m 20s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Done. Outputs written to: /home/lv/IDP/idpdeeptech/pipeline/news_outputs/thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617
[09:47:45 +12m 20s | thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617] Log: /home/lv/IDP/idpdeeptech/pipeline/news_outputs/thequantuminsider_2024_04_11_hold_march_27_9_a_m_et_softbank_telecom_successfully_uses_sa_71b29617/run.log

========================================================================
RUN FINISHED 2026-07-02 09:47:45  (OK)
Started:     2026-07-02 09:35:25
Elapsed:     12m 20s
========================================================================
